# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  309       5.119141102653e-10       1.433872309976e-12       1.639242175032e-11       0.000000000000e+00 
  310       5.072884478472e-10       1.458901044354e-12       1.639524176396e-11       0.000000000000e+00 
  311       5.026660481500e-10       1.484002457396e-12       1.639288202088e-11       0.000000000000e+00 
  312       4.980482343092e-10       1.509168386726e-12       1.638533677091e-11       0.000000000000e+00 
  313       4.934362964927e-10       1.534390659449e-12       1.637260375672e-11       0.000000000000e+00 
  314       4.888315350770e-10       1.559660930745e-12       1.635468235842e-11       0.000000000000e+00 
  315       4.842352606345e-10       1.584970682664e-12       1.633157361071e-11       0.000000000000e+00 
  316       4.796487939214e-10       1.610311222916e-12       1.630328021989e-11       0.000000000000e+00 
  317       4.750734658655e-10       1.635673683675e-12       1.626980658100e-11       0.000000000000e+00 
  318       4.705106175539e-10       1.661049020363e-12       1.623115879487e-11       0.000000000000e+00 
  319       4.659616002206e-10       1.686428010454e-12       1.618734468521e-11       0.000000000000e+00 
  320       4.614277752346e-10       1.711801252267e-12       1.613837381568e-11       0.000000000000e+00 
  321       4.569105140871e-10       1.737159163758e-12       1.608425750702e-11       0.000000000000e+00 
  322       4.524111983797e-10       1.762491981316e-12       1.602500885405e-11       0.000000000000e+00 
  323       4.479312198120e-10       1.787789758563e-12       1.596064274285e-11       0.000000000000e+00 
  324       4.434719340838e-10       1.813042627135e-12       1.589117665335e-11       0.000000000000e+00 
  325       4.390345203511e-10       1.838241594404e-12       1.581663307207e-11       0.000000000000e+00 
  326       4.346201154634e-10       1.863377779062e-12       1.573703722063e-11       0.000000000000e+00 
  327       4.302298594183e-10       1.888442151443e-12       1.565241629788e-11       0.000000000000e+00 
  328       4.258648952963e-10       1.913425532616e-12       1.556279949778e-11       0.000000000000e+00 
  329       4.215263691965e-10       1.938318593480e-12       1.546821802745e-11       0.000000000000e+00 
  330       4.172154301714e-10       1.963111853853e-12       1.536870512511e-11       0.000000000000e+00 
  331       4.129332301627e-10       1.987795681572e-12       1.526429607809e-11       0.000000000000e+00 
  332       4.086809239355e-10       2.012360291582e-12       1.515502824075e-11       0.000000000000e+00 
  333       4.044596690148e-10       2.036795745031e-12       1.504094105252e-11       0.000000000000e+00 
  334       4.002706256196e-10       2.061091948364e-12       1.492207605585e-11       0.000000000000e+00 
  335       3.961149565987e-10       2.085238652417e-12       1.479847691420e-11       0.000000000000e+00 
  336       3.919938273660e-10       2.109225451510e-12       1.467018942998e-11       0.000000000000e+00 
  337       3.879084058354e-10       2.133041782539e-12       1.453726156257e-11       0.000000000000e+00 
  338       3.838598195170e-10       2.156677298673e-12       1.439974319582e-11       0.000000000000e+00 
  339       3.798490249079e-10       2.180123009976e-12       1.425768539271e-11       0.000000000000e+00 
  340       3.758769323752e-10       2.203370189911e-12       1.411114114393e-11       0.000000000000e+00 
  341       3.719444483805e-10       2.226410004641e-12       1.396016563308e-11       0.000000000000e+00 
  342       3.680524753701e-10       2.249233512511e-12       1.380481625442e-11       0.000000000000e+00 
  343       3.642019116658e-10       2.271831663541e-12       1.364515263057e-11       0.000000000000e+00 
  344       3.603936513551e-10       2.294195298905e-12       1.348123663020e-11       0.000000000000e+00 
  345       3.566285841810e-10       2.316315150421e-12       1.331313238579e-11       0.000000000000e+00 
  346       3.529075954334e-10       2.338181840036e-12       1.314090631134e-11       0.000000000000e+00 
  347       3.492315658386e-10       2.359785879311e-12       1.296462712004e-11       0.000000000000e+00 
  348       3.456013714498e-10       2.381117668908e-12       1.278436584204e-11       0.000000000000e+00 
  349       3.420178835378e-10       2.402167498077e-12       1.260019584212e-11       0.000000000000e+00 
  350       3.384819684811e-10       2.422925544137e-12       1.241219283744e-11       0.000000000000e+00 
  351       3.349944876562e-10       2.443381871969e-12       1.222043491526e-11       0.000000000000e+00 
  352       3.315562973282e-10       2.463526433498e-12       1.202500255060e-11       0.000000000000e+00 
  353       3.281682093099e-10       2.483349540002e-12       1.182597683099e-11       0.000000000000e+00 
  354       3.248308713804e-10       2.502843301507e-12       1.162343401372e-11       0.000000000000e+00 
  355       3.215448817407e-10       2.522000245505e-12       1.141745077974e-11       0.000000000000e+00 
  356       3.183108276542e-10       2.540812849404e-12       1.120810602242e-11       0.000000000000e+00 
  357       3.151292852995e-10       2.559273540471e-12       1.099548086357e-11       0.000000000000e+00 
  358       3.120008196232e-10       2.577374695771e-12       1.077965866941e-11       0.000000000000e+00 
  359       3.089259841926e-10       2.595108642105e-12       1.056072506659e-11       0.000000000000e+00 
  360       3.059053210483e-10       2.612467655951e-12       1.033876795817e-11       0.000000000000e+00 
  361       3.029393605568e-10       2.629443963406e-12       1.011387753959e-11       0.000000000000e+00 
  362       3.000286212633e-10       2.646029740122e-12       9.886146314730e-12       0.000000000000e+00 
  363       2.971736097444e-10       2.662217111252e-12       9.655669111820e-12       0.000000000000e+00 
  364       2.943748204608e-10       2.677998151384e-12       9.422543099497e-12       0.000000000000e+00 
  365       2.916327356097e-10       2.693364884482e-12       9.186867802770e-12       0.000000000000e+00 
  366       2.889478249780e-10       2.708309283830e-12       8.948745119020e-12       0.000000000000e+00 
  367       2.863205457943e-10       2.722823271968e-12       8.708279333992e-12       0.000000000000e+00 
  368       2.837513192845e-10       2.736899161013e-12       8.465573991874e-12       0.000000000000e+00 
  369       2.812404596178e-10       2.750530992877e-12       8.220722336751e-12       0.000000000000e+00 
  370       2.787882418704e-10       2.763713251756e-12       7.973816525743e-12       0.000000000000e+00 
  371       2.763949249043e-10       2.776440428852e-12       7.724950754079e-12       0.000000000000e+00 
  372       2.740607511981e-10       2.788707022695e-12       7.474221268313e-12       0.000000000000e+00 
  373       2.717859466801e-10       2.800507539479e-12       7.221726379535e-12       0.000000000000e+00 
  374       2.695707205600e-10       2.811836493387e-12       6.967566476587e-12       0.000000000000e+00 
  375       2.674152651609e-10       2.822688406922e-12       6.711844039273e-12       0.000000000000e+00 
  376       2.653197557515e-10       2.833057811235e-12       6.454663651575e-12       0.000000000000e+00 
  377       2.632843503782e-10       2.842939246457e-12       6.196132014868e-12       0.000000000000e+00 
  378       2.613091896973e-10       2.852327262022e-12       5.936357961128e-12       0.000000000000e+00 
  379       2.593943968069e-10       2.861216417004e-12       5.675452466153e-12       0.000000000000e+00 
  380       2.575400770790e-10       2.869601280440e-12       5.413528662768e-12       0.000000000000e+00 
  381       2.557463179919e-10       2.877476431663e-12       5.150701854048e-12       0.000000000000e+00 
  382       2.540131889617e-10       2.884836460628e-12       4.887089526521e-12       0.000000000000e+00 
  383       2.523407411750e-10       2.891675968243e-12       4.622811363391e-12       0.000000000000e+00 
  384       2.507289926424e-10       2.897990194589e-12       4.357984372934e-12       0.000000000000e+00 
  385       2.491778830796e-10       2.903776929077e-12       4.092708043740e-12       0.000000000000e+00 
  386       2.476873169916e-10       2.909034673124e-12       3.827078654398e-12       0.000000000000e+00 
  387       2.462571781180e-10       2.913762019616e-12       3.561194116868e-12       0.000000000000e+00 
  388       2.448873292531e-10       2.917957653746e-12       3.295153985736e-12       0.000000000000e+00 
  389       2.435776120658e-10       2.921620353854e-12       3.029059467453e-12       0.000000000000e+00 
  390       2.423278469200e-10       2.924748992266e-12       2.763013429595e-12       0.000000000000e+00 
  391       2.411378326943e-10       2.927342536134e-12       2.497120410101e-12       0.000000000000e+00 
  392       2.400073466024e-10       2.929400048269e-12       2.231486626529e-12       0.000000000000e+00 
  393       2.389361440133e-10       2.930920687989e-12       1.966219985299e-12       0.000000000000e+00 
  394       2.379239582710e-10       2.931903711949e-12       1.701430090947e-12       0.000000000000e+00 
  395       2.369705005149e-10       2.932348474986e-12       1.437228255369e-12       0.000000000000e+00 
  396       2.360754594997e-10       2.932254430953e-12       1.173727507072e-12       0.000000000000e+00 
  397       2.352385014158e-10       2.931621133564e-12       9.110426004217e-13       0.000000000000e+00 
  398       2.344592697091e-10       2.930448237226e-12       6.492900248911e-13       0.000000000000e+00 
  399       2.337373849012e-10       2.928735497881e-12       3.885880143094e-13       0.000000000000e+00 
  400       2.330724444094e-10       2.926482773847e-12       1.290565561101e-13       0.000000000000e+00 
  401       2.324640326991e-10       2.923690315505e-12      -1.291885186179e-13       0.000000000000e+00 
  402       2.319117525111e-10       2.920359644218e-12      -3.860535196514e-13       0.000000000000e+00 
  403       2.314151944114e-10       2.916492706882e-12      -6.414495460855e-13       0.000000000000e+00 
  404       2.309739263898e-10       2.912091591002e-12      -8.952866211182e-13       0.000000000000e+00 
  405       2.305874936875e-10       2.907158525739e-12      -1.147473687207e-12       0.000000000000e+00 
  406       2.302554186251e-10       2.901695882970e-12      -1.397918601229e-12       0.000000000000e+00 
  407       2.299772004299e-10       2.895706178336e-12      -1.646528129634e-12       0.000000000000e+00 
  408       2.297523150645e-10       2.889192072302e-12      -1.893207943609e-12       0.000000000000e+00 
  409       2.295802150538e-10       2.882156371208e-12      -2.137862614229e-12       0.000000000000e+00 
  410       2.294603293133e-10       2.874602028322e-12      -2.380395607622e-12       0.000000000000e+00 
  411       2.293920629766e-10       2.866532144893e-12      -2.620709280117e-12       0.000000000000e+00 
  412       2.293747972234e-10       2.857949971209e-12      -2.858704873414e-12       0.000000000000e+00 
  413       2.294078891072e-10       2.848858907648e-12      -3.094282509730e-12       0.000000000000e+00 
  414       2.294906713828e-10       2.839262505731e-12      -3.327341186965e-12       0.000000000000e+00 
  415       2.296224523349e-10       2.829164469177e-12      -3.557778773855e-12       0.000000000000e+00 
  416       2.298025156047e-10       2.818568654958e-12      -3.785492005133e-12       0.000000000000e+00 
  417       2.300301200190e-10       2.807479074351e-12      -4.010376476685e-12       0.000000000000e+00 
  418       2.303045237226e-10       2.795900183042e-12      -4.232333025295e-12       0.000000000000e+00 
  419       2.306250578551e-10       2.783837760391e-12      -4.451287121947e-12       0.000000000000e+00 
  420       2.309910550959e-10       2.771298062793e-12      -4.667170142871e-12       0.000000000000e+00 
  421       2.314018254353e-10       2.758287538631e-12      -4.879913045362e-12       0.000000000000e+00 
  422       2.318566560183e-10       2.744812829532e-12      -5.089446367317e-12       0.000000000000e+00 
