# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  177       7.037629668492e-10       1.152244403426e-13      -5.084886596451e-12       1.456658076776e-15       2.232988161384e-12       1.748159647126e-13      -2.277327254550e-15 
  178       7.069104831386e-10       1.137858515381e-13      -4.993094016914e-12       1.475229941047e-15       2.195302183056e-12       1.799626540540e-13      -2.219979331893e-15 
  179       7.100212666242e-10       1.123589408790e-13      -4.897619193044e-12       1.493940882576e-15       2.158456522899e-12       1.840194864627e-13      -2.162852314364e-15 
  180       7.130922507840e-10       1.109474842982e-13      -4.798471838239e-12       1.512790659807e-15       2.122438020994e-12       1.870594714225e-13      -2.105962640028e-15 
  181       7.161202433411e-10       1.095553747984e-13      -4.695664074239e-12       1.531779003728e-15       2.087231098846e-12       1.891601464847e-13      -2.049326001560e-15 
  182       7.191019243894e-10       1.081866237298e-13      -4.589210467751e-12       1.550905617500e-15       2.052817715113e-12       1.904036458405e-13      -1.992957325954e-15 
  183       7.220338445208e-10       1.068453620680e-13      -4.479128067054e-12       1.570170176084e-15       2.019177321333e-12       1.908767688939e-13      -1.936870754237e-15 
  184       7.249124229510e-10       1.055358416912e-13      -4.365436438619e-12       1.589572325862e-15       1.986286817652e-12       1.906710488334e-13      -1.881079621168e-15 
  185       7.277339456462e-10       1.042624366586e-13      -4.248157703717e-12       1.609111684265e-15       1.954120508550e-12       1.898828212053e-13      -1.825596434951e-15 
  186       7.304945634496e-10       1.030296444877e-13      -4.127316575040e-12       1.628787839399e-15       1.922650058570e-12       1.886132924858e-13      -1.770432856944e-15 
  187       7.331902902075e-10       1.018420874321e-13      -4.002940393311e-12       1.648600349667e-15       1.891844448044e-12       1.869686086534e-13      -1.715599681362e-15 
  188       7.358170008960e-10       1.007045137593e-13      -3.875059163896e-12       1.668548743397e-15       1.861669928824e-12       1.850599237619e-13      -1.661106814988e-15 
  189       7.383704297473e-10       9.962179902861e-14      -3.743705593423e-12       1.688632518467e-15       1.832089980002e-12       1.830034685123e-13      -1.606963256882e-15 
  190       7.408461683760e-10       9.859894736838e-14      -3.608915126393e-12       1.708851141928e-15       1.803065263647e-12       1.809206188256e-13      -1.553177078084e-15 
  191       7.432403944085e-10       9.764088530461e-14      -3.470724309774e-12       1.729203938377e-15       1.774561370514e-12       1.789154779086e-13      -1.499756249318e-15 
  192       7.455521223110e-10       9.675182331179e-14      -3.329165673493e-12       1.749689746491e-15       1.746572798316e-12       1.770056016205e-13      -1.446711235706e-15 
  193       7.477811181732e-10       9.593584872247e-14      -3.184272535534e-12       1.770307235948e-15       1.719100690932e-12       1.751861970015e-13      -1.394052558063e-15 
  194       7.499271849013e-10       9.519712946517e-14      -3.036080670356e-12       1.791055015633e-15       1.692145191503e-12       1.734521365290e-13      -1.341789945013e-15 
  195       7.519901627348e-10       9.453991466328e-14      -2.884628340039e-12       1.811931632898e-15       1.665705423656e-12       1.717979531074e-13      -1.289932315469e-15 
  196       7.539699297634e-10       9.396853523397e-14      -2.729956325422e-12       1.832935572824e-15       1.639779472712e-12       1.702178350602e-13      -1.238487761114e-15 
  197       7.558664024439e-10       9.348740448711e-14      -2.572107957250e-12       1.854065257482e-15       1.614364366915e-12       1.687056211203e-13      -1.187463528887e-15 
  198       7.576795361166e-10       9.310101872415e-14      -2.411129147315e-12       1.875319045195e-15       1.589456058640e-12       1.672547954209e-13      -1.136866003464e-15 
  199       7.594093255224e-10       9.281395783700e-14      -2.247068419598e-12       1.896695229796e-15       1.565049405621e-12       1.658584824873e-13      -1.086700689742e-15 
  200       7.610558053199e-10       9.263088590700e-14      -2.079976941412e-12       1.918192039895e-15       1.541138152162e-12       1.645094422270e-13      -1.036972195319e-15 
  201       7.626190506014e-10       9.255655180376e-14      -1.909908554547e-12       1.939807638133e-15       1.517714910358e-12       1.632000649211e-13      -9.876842129779e-16 
  202       7.640991774104e-10       9.259578978409e-14      -1.736919806408e-12       1.961540120451e-15       1.494771141315e-12       1.619223662156e-13      -9.388395031715e-16 
  203       7.654963432582e-10       9.275352009090e-14      -1.561069981165e-12       1.983387515344e-15       1.472297136364e-12       1.606679821117e-13      -8.904398765012e-16 
  204       7.668107476406e-10       9.303474955211e-14      -1.382421130886e-12       2.005347783127e-15       1.450281998283e-12       1.594281639573e-13      -8.424861762023e-16 
  205       7.680426325547e-10       9.344457217953e-14      -1.201038106688e-12       2.027418815193e-15       1.428713622514e-12       1.581937734379e-13      -7.949782606257e-16 
  206       7.691922830160e-10       9.398816976778e-14      -1.016988589877e-12       2.049598433278e-15       1.407578678380e-12       1.569552775675e-13      -7.479149857205e-16 
  207       7.702600275749e-10       9.467081249321e-14      -8.303431230891e-13       2.071884388719e-15       1.386862590306e-12       1.557027436798e-13      -7.012941875173e-16 
  208       7.712462388334e-10       9.549785951275e-14      -6.411751414352e-13       2.094274361715e-15       1.366549519035e-12       1.544258344188e-13      -6.551126646099e-16 
  209       7.721513339623e-10       9.647475956286e-14      -4.495610036426e-13       2.116765960591e-15       1.346622342846e-12       1.531138027304e-13      -6.093661606388e-16 
  210       7.729757752176e-10       9.760705155843e-14      -2.555800231986e-13       2.139356721056e-15       1.327062638776e-12       1.517554868526e-13      -5.640493467732e-16 
  211       7.737200704578e-10       9.890036519165e-14      -5.931449949233e-14       2.162044105468e-15       1.307850663832e-12       1.503393053074e-13      -5.191558041940e-16 
  212       7.743847736601e-10       1.003604215309e-13       1.391502510419e-13       2.184825502091e-15       1.288965336215e-12       1.488532518910e-13      -4.746780065765e-16 
  213       7.749703316885e-10       1.019927048405e-13       3.397306751905e-13       2.207698339135e-15       1.270388335860e-12       1.472877236539e-13      -4.306094906134e-16 
  214       7.754766120136e-10       1.038014521442e-13       5.423597474630e-13       2.230660436962e-15       1.252116753065e-12       1.456442276638e-13      -3.869515669799e-16 
  215       7.759033440839e-10       1.057905965530e-13       7.469731429100e-13       2.253709678249e-15       1.234151258118e-12       1.439272527989e-13      -3.437070289157e-16 
  216       7.762502703196e-10       1.079640896469e-13       9.535044969606e-13       2.276843894914e-15       1.216492050853e-12       1.421414920373e-13      -3.008779932294e-16 
  217       7.765171462248e-10       1.103259012083e-13       1.161885386946e-12       2.300060867676e-15       1.199138852715e-12       1.402918449063e-13      -2.584658885412e-16 
  218       7.767037404996e-10       1.128800189551e-13       1.372045313625e-12       2.323358325624e-15       1.182090898819e-12       1.383834199313e-13      -2.164714435262e-16 
  219       7.768098351519e-10       1.156304482741e-13       1.583911682704e-12       2.346733945778e-15       1.165346930014e-12       1.364215370855e-13      -1.748946751568e-16 
  220       7.768352256099e-10       1.185812119548e-13       1.797409786365e-12       2.370185352650e-15       1.148905184946e-12       1.344117302383e-13      -1.337348769461e-16 
  221       7.767797208335e-10       1.217363499220e-13       2.012462784789e-12       2.393710117812e-15       1.132763392122e-12       1.323597496052e-13      -9.299060719052e-17 
  222       7.766431434269e-10       1.250999189698e-13       2.228991687677e-12       2.417305759453e-15       1.116918761974e-12       1.302715641966e-13      -5.265967721281e-17 
  223       7.764253297503e-10       1.286759924948e-13       2.446915335777e-12       2.440969741952e-15       1.101367978916e-12       1.281533642669e-13      -1.273913960497e-17 
  224       7.761261300322e-10       1.324686602291e-13       2.666150382404e-12       2.464699475429e-15       1.086107193412e-12       1.260115637641e-13       2.677472352880e-17 
  225       7.757454084811e-10       1.364820279740e-13       2.886611274971e-12       2.488492315321e-15       1.071132014041e-12       1.238528027784e-13       6.588641232925e-17 
  226       7.752830433979e-10       1.407202173334e-13       3.108210236503e-12       2.512345561935e-15       1.056437499552e-12       1.216839499918e-13       1.046012209391e-16 
  227       7.747389272878e-10       1.451873654468e-13       3.330857247172e-12       2.536256460016e-15       1.042018150933e-12       1.195121051273e-13       1.429252492602e-16 
  228       7.741129669722e-10       1.498876247231e-13       3.554460025810e-12       2.560222198314e-15       1.027867903473e-12       1.173446013976e-13       1.808654147105e-16 
  229       7.734050837010e-10       1.548251625736e-13       3.778924011441e-12       2.584239909137e-15       1.013980118824e-12       1.151890079548e-13       2.184294639811e-16 
  230       7.726152132643e-10       1.600041611455e-13       4.004152344802e-12       2.608306667927e-15       1.000347577063e-12       1.130531323394e-13       2.556259847937e-16 
  231       7.717433061048e-10       1.654288170551e-13       4.230045849865e-12       2.632419492812e-15       9.869624687567e-13       1.109450229293e-13       2.924644176571e-16 
  232       7.707893274296e-10       1.711033411215e-13       4.456503015364e-12       2.656575344177e-15       9.738163870232e-13       1.088729713891e-13       3.289550676247e-16 
  233       7.697532573225e-10       1.770319580996e-13       4.683419976317e-12       2.680771124226e-15       9.609003195951e-13       1.068455151195e-13       3.651091160515e-16 
  234       7.686350908556e-10       1.832189064136e-13       4.910690495552e-12       2.705003676540e-15       9.482046408829e-13       1.048714397061e-13       4.009386323511e-16 
  235       7.674348382017e-10       1.896684378904e-13       5.138205945227e-12       2.729269785648e-15       9.357191040370e-13       1.029597813686e-13       4.364565857529e-16 
  236       7.661525247464e-10       1.963848174927e-13       5.365855288359e-12       2.753566176587e-15       9.234328330112e-13       1.011198294104e-13       4.716768570589e-16 
  237       7.647881911998e-10       2.033723230528e-13       5.593525060342e-12       2.777889514462e-15       9.113343146252e-13       9.936112866736e-14       5.066142504012e-16 
  238       7.633419698851e-10       2.106348563623e-13       5.821105524985e-12       2.802236569433e-15       8.994136072218e-13       9.769161952839e-14       5.412804563165e-16 
  239       7.618143185015e-10       2.181747508492e-13       6.048509594642e-12       2.826604723646e-15       8.876691315247e-13       9.611192789353e-14       5.756716452763e-16 
  240       7.602058007408e-10       2.259938911486e-13       6.275655020498e-12       2.850991494164e-15       8.761012758012e-13       9.462073403165e-14       6.097801453315e-16 
  241       7.585170116558e-10       2.340940941686e-13       6.502458315725e-12       2.875394370224e-15       8.647102130266e-13       9.321660242440e-14       6.435984263925e-16 
  242       7.567485779333e-10       2.424771080042e-13       6.728834750038e-12       2.899810813152e-15       8.534958976238e-13       9.189798028633e-14       6.771191034452e-16 
  243       7.549011581667e-10       2.511446108500e-13       6.954698344240e-12       2.924238256271e-15       8.424580622022e-13       9.066319608504e-14       7.103349397666e-16 
  244       7.529754431288e-10       2.600982099143e-13       7.179961864778e-12       2.948674104818e-15       8.315962142965e-13       8.951045806130e-14       7.432388501409e-16 
  245       7.509721560445e-10       2.693394403323e-13       7.404536818286e-12       2.973115735851e-15       8.209096331061e-13       8.843785274919e-14       7.758239040753e-16 
  246       7.488920528636e-10       2.788697640796e-13       7.628333446138e-12       2.997560498166e-15       8.103973662341e-13       8.744334349628e-14       8.080833290159e-16 
  247       7.467359225336e-10       2.886905688854e-13       7.851260718998e-12       3.022005712209e-15       8.000582264262e-13       8.652476898371e-14       8.400105135632e-16 
  248       7.445045872721e-10       2.988031671466e-13       8.073226331372e-12       3.046448669985e-15       7.898907883098e-13       8.567984174634e-14       8.715990106886e-16 
  249       7.421989028400e-10       3.092087948404e-13       8.294136696151e-12       3.070886634972e-15       7.798933851334e-13       8.490614669292e-14       9.028425409496e-16 
